"Site","Day","Month","Year","SurveyDate","Transect","Classcode","Amount","Distance","Latitude","Longitude","Depth_ft","Temp10m","Visibility"
"Torqua",26,9,2011,"26-Sep-11",2,"bat star",0,30,33.383,-118.35,18.5,18,8
"Torqua",26,9,2011,"26-Sep-11",3,"bat star",0,30,33.383,-118.35,30,18,8.5
"Torqua",26,9,2011,"26-Sep-11",4,"bat star",0,30,33.383,-118.35,23.5,18,9
"Torqua",26,9,2011,"26-Sep-11",5,"bat star",0,30,33.383,-118.35,21.5,18,8
"Torqua",26,9,2011,"26-Sep-11",6,"bat star",0,30,33.383,-118.35,23,18,8
"Van Damme",19,5,2011,"19-May-11",1,"bat star",1,30,39.27192,-123.796,26,10,4
"Van Damme",19,5,2011,"19-May-11",2,"bat star",32,30,39.27192,-123.796,17.5,10,4
"Van Damme",19,5,2011,"19-May-11",3,"bat star",49,30,39.27192,-123.796,17.5,10,4
"Van Damme",19,5,2011,"19-May-11",4,"bat star",50,7,39.27192,-123.796,21,10,3
"Van Damme",19,5,2011,"19-May-11",5,"bat star",50,19,39.27192,-123.796,21.5,10,2.5
"Van Damme",19,5,2011,"19-May-11",6,"bat star",28,30,39.27192,-123.796,36,10,2.5
"Van Damme",29,10,2011,"29-Oct-11",1,"bat star",91,30,39.27192,-123.796,21.5,12,6
"Van Damme",29,10,2011,"29-Oct-11",2,"bat star",16,30,39.27192,-123.796,15,12,4
"Van Damme",29,10,2011,"29-Oct-11",3,"bat star",43,30,39.27192,-123.796,16,12,5
"Van Damme",29,10,2011,"29-Oct-11",4,"bat star",6,30,39.27192,-123.796,24,12,5
"Van Damme",29,10,2011,"29-Oct-11",5,"bat star",58,10,39.27192,-123.796,15,12,3
"Van Damme",29,10,2011,"29-Oct-11",6,"bat star",50,29,39.27192,-123.796,19,12,5
"WIES Intake Pipes",23,11,2011,"23-Nov-11",1,"bat star",0,30,33.447,-118.485,52.5,15,15
"WIES Intake Pipes",23,11,2011,"23-Nov-11",2,"bat star",0,30,33.447,-118.485,26.5,15,20
"WIES Intake Pipes",23,11,2011,"23-Nov-11",3,"bat star",0,30,33.447,-118.485,50,15,20
"WIES Intake Pipes",23,11,2011,"23-Nov-11",4,"bat star",0,30,33.447,-118.485,33,15,10
"WIES Intake Pipes",23,11,2011,"23-Nov-11",5,"bat star",0,30,33.447,-118.485,34,15,10
"WIES Intake Pipes",23,11,2011,"23-Nov-11",6,"bat star",0,30,33.447,-118.485,36.5,15,18
"Weston",11,9,2011,"11-Sep-11",1,"bat star",21,30,36.5112,-121.946,55,11,3.4
"Weston",11,9,2011,"11-Sep-11",2,"bat star",6,30,36.5112,-121.946,57,11,6
"Weston",11,9,2011,"11-Sep-11",3,"bat star",41,30,36.5112,-121.946,49.5,11,4
"Weston",11,9,2011,"11-Sep-11",4,"bat star",31,30,36.5112,-121.946,36,11,7.3
"Weston",11,9,2011,"11-Sep-11",5,"bat star",18,30,36.5112,-121.946,46,11,5
"Weston",11,9,2011,"11-Sep-11",6,"bat star",8,30,36.5112,-121.946,37.5,11,4
"White Point",9,7,2011,"9-Jul-11",1,"bat star",16,30,33.71351,-118.318,26.5,16,3.5
"White Point",9,7,2011,"9-Jul-11",2,"bat star",11,30,33.71351,-118.318,28.5,16,3.5
"White Point",9,7,2011,"9-Jul-11",3,"bat star",8,30,33.71351,-118.318,32.5,16,3.7
"White Point",9,7,2011,"9-Jul-11",4,"bat star",0,30,33.71351,-118.318,25.5,16,3.2
"White Point",9,7,2011,"9-Jul-11",5,"bat star",1,30,33.71351,-118.318,24,16,5.5
"White Point",9,7,2011,"9-Jul-11",6,"bat star",7,30,33.71351,-118.318,20.5,16,5.5
"Windansea",15,10,2011,"15-Oct-11",1,"bat star",0,30,32.8366,-117.288,45,14,6
"Windansea",15,10,2011,"15-Oct-11",2,"bat star",0,30,32.8366,-117.288,43.5,14,6
"Windansea",15,10,2011,"15-Oct-11",3,"bat star",0,30,32.8366,-117.288,43.5,14,7.6
"Windansea",15,10,2011,"15-Oct-11",4,"bat star",0,30,32.8366,-117.288,41.5,14,7
"Windansea",15,10,2011,"15-Oct-11",5,"bat star",0,30,32.8366,-117.288,35.5,14,7
"Windansea",15,10,2011,"15-Oct-11",6,"bat star",0,30,32.8366,-117.288,43,14,7
"Yellowbanks",8,9,2011,"8-Sep-11",1,"bat star",9,30,33.9988,-119.55,22,18.3,3.5
"Yellowbanks",8,9,2011,"8-Sep-11",2,"bat star",0,30,33.9988,-119.55,21,18.3,4.5
"Yellowbanks",8,9,2011,"8-Sep-11",3,"bat star",0,30,33.9988,-119.55,23,18.3,4.5
"Yellowbanks",8,9,2011,"8-Sep-11",4,"bat star",4,30,33.9988,-119.55,20.5,18.3,3.5
"Yellowbanks",8,9,2011,"8-Sep-11",5,"bat star",0,30,33.9988,-119.55,19.5,18.3,3.5
"Yellowbanks",8,9,2011,"8-Sep-11",6,"bat star",3,30,33.9988,-119.55,22,18.3,3.5
"120 Reef",9,6,2012,"9-Jun-12",1,"bat star",47,30,33.73792,-118.392,30.5,17,3.5
"120 Reef",9,6,2012,"9-Jun-12",2,"bat star",29,30,33.73792,-118.392,34.5,17,5
"120 Reef",9,6,2012,"9-Jun-12",3,"bat star",50,14,33.73792,-118.392,34,17,5
"120 Reef",9,6,2012,"9-Jun-12",4,"bat star",23,30,33.73792,-118.392,19.5,17,4.7
"120 Reef",9,6,2012,"9-Jun-12",5,"bat star",24,30,33.73792,-118.392,27,17,3.9
"120 Reef",9,6,2012,"9-Jun-12",6,"bat star",28,30,33.73792,-118.392,22.5,17,4
"120 Reef",14,10,2012,"14-Oct-12",1,"bat star",4,30,33.73792,-118.392,28,17,3.7
"120 Reef",14,10,2012,"14-Oct-12",2,"bat star",15,30,33.73792,-118.392,24,17,5
"120 Reef",14,10,2012,"14-Oct-12",3,"bat star",5,30,33.73792,-118.392,19,17,4
"120 Reef",14,10,2012,"14-Oct-12",4,"bat star",4,30,33.73792,-118.392,12,17,6
"120 Reef",14,10,2012,"14-Oct-12",5,"bat star",0,30,33.73792,-118.392,17.5,17,3.8
"120 Reef",14,10,2012,"14-Oct-12",6,"bat star",0,30,33.73792,-118.392,16.5,17,3.8
"Abalone Cove",9,6,2012,"9-Jun-12",1,"bat star",40,30,33.73615,-118.376,35,17,5
"Abalone Cove",9,6,2012,"9-Jun-12",2,"bat star",25,30,33.73615,-118.376,37.5,17,5
"Abalone Cove",9,6,2012,"9-Jun-12",3,"bat star",17,30,33.73615,-118.376,39.5,17,3.5
"Abalone Cove",9,6,2012,"9-Jun-12",4,"bat star",23,30,33.73615,-118.376,36,17,4
"Abalone Cove",9,6,2012,"9-Jun-12",5,"bat star",25,30,33.73615,-118.376,35,17,3.4
"Abalone Cove",9,6,2012,"9-Jun-12",6,"bat star",20,30,33.73615,-118.376,33.5,17,3.5
"Aquarium",21,5,2012,"21-May-12",1,"bat star",50,13,36.61923,-121.899,44,9,4.5
"Aquarium",21,5,2012,"21-May-12",2,"bat star",50,20,36.61923,-121.899,43.5,9,5
"Aquarium",21,5,2012,"21-May-12",3,"bat star",50,13,36.61923,-121.899,40.5,9,4
"Aquarium",21,5,2012,"21-May-12",4,"bat star",50,15,36.61923,-121.899,29,9,3
"Aquarium",21,5,2012,"21-May-12",5,"bat star",46,30,36.61923,-121.899,29.5,9,3.5
"Aquarium",21,5,2012,"21-May-12",6,"bat star",50,17,36.61923,-121.899,28,9,4
"Big Creek",17,8,2012,"17-Aug-12",1,"bat star",50,21,36.06918,-121.601,53,11.1,5
"Big Creek",17,8,2012,"17-Aug-12",2,"bat star",50,5,36.06918,-121.601,49.5,11.1,4
"Big Creek",17,8,2012,"17-Aug-12",3,"bat star",50,9,36.06918,-121.601,61.5,11.1,4
"Big Creek",17,8,2012,"17-Aug-12",4,"bat star",50,22,36.06918,-121.601,29,11.1,4
"Big Creek",17,8,2012,"17-Aug-12",5,"bat star",50,20,36.06918,-121.601,32.5,11.1,5
"Big Creek",17,8,2012,"17-Aug-12",6,"bat star",33,30,36.06918,-121.601,34.5,11.1,4
"Big Rock",20,10,2012,"20-Oct-12",1,"bat star",0,30,34.03517,-118.608,28,19,2.8
"Big Rock",20,10,2012,"20-Oct-12",2,"bat star",0,30,34.03517,-118.608,26.5,19,1.9
"Big Rock",20,10,2012,"20-Oct-12",3,"bat star",0,30,34.03517,-118.608,26.5,19,2.3
"Big Rock",20,10,2012,"20-Oct-12",4,"bat star",0,30,34.03517,-118.608,21.5,19,3.3
"Big Rock",20,10,2012,"20-Oct-12",5,"bat star",0,30,34.03517,-118.608,22.5,19,2.8
"Big Rock",20,10,2012,"20-Oct-12",6,"bat star",0,30,34.03517,-118.608,22.5,19,2.8
"Bird Rock",20,11,2012,"20-Nov-12",1,"bat star",0,30,33.4508,-118.488,30.5,13,13
"Bird Rock",20,11,2012,"20-Nov-12",2,"bat star",0,30,33.4508,-118.488,44.5,13,15
"Bird Rock",20,11,2012,"20-Nov-12",3,"bat star",0,30,33.4508,-118.488,25,13,20
"Bird Rock",20,11,2012,"20-Nov-12",4,"bat star",0,30,33.4508,-118.488,26,13,18
"Bird Rock",20,11,2012,"20-Nov-12",5,"bat star",0,30,33.4508,-118.488,16,13,14
"Bird Rock",20,11,2012,"20-Nov-12",6,"bat star",0,30,33.4508,-118.488,22,13,15
"Breakwater",30,5,2012,"30-May-12",1,"bat star",52,10,36.61045,-121.894,17,11,3
"Breakwater",30,5,2012,"30-May-12",2,"bat star",19,30,36.61045,-121.894,23.5,11,2.5
"Breakwater",30,5,2012,"30-May-12",3,"bat star",50,10,36.61045,-121.894,41.5,11,2.5
"Breakwater",30,5,2012,"30-May-12",4,"bat star",52,30,36.61045,-121.894,17.5,11,3
"Breakwater",30,5,2012,"30-May-12",5,"bat star",50,7,36.61045,-121.894,17.5,11,3
"Breakwater",30,5,2012,"30-May-12",6,"bat star",50,7,36.61045,-121.894,34.5,11,2.5
"Breakwater",31,8,2012,"31-Aug-12",1,"bat star",50,18,36.61045,-121.894,21,11,2
"Breakwater",31,8,2012,"31-Aug-12",2,"bat star",50,17,36.61045,-121.894,24,11,3
"Breakwater",31,8,2012,"31-Aug-12",3,"bat star",50,8,36.61045,-121.894,28.5,11,2.5
"Breakwater",31,8,2012,"31-Aug-12",4,"bat star",13,30,36.61045,-121.894,16.5,11,3
"Breakwater",31,8,2012,"31-Aug-12",5,"bat star",45,30,36.61045,-121.894,12,11,3
"Breakwater",31,8,2012,"31-Aug-12",6,"bat star",50,14,36.61045,-121.894,27,11,2.5
"Broomtail Reef",6,10,2012,"6-Oct-12",1,"bat star",0,30,32.69423,-117.268,44,16,4.9
"Broomtail Reef",6,10,2012,"6-Oct-12",2,"bat star",0,30,32.69423,-117.268,41,16,6.8
"Broomtail Reef",6,10,2012,"6-Oct-12",3,"bat star",0,30,32.69423,-117.268,40,16,5
"Broomtail Reef",6,10,2012,"6-Oct-12",4,"bat star",0,30,32.69423,-117.268,38,16,4
"Broomtail Reef",6,10,2012,"6-Oct-12",5,"bat star",0,30,32.69423,-117.268,36,16,6.1
"Broomtail Reef",6,10,2012,"6-Oct-12",6,"bat star",0,30,32.69423,-117.268,40.5,16,6.1
"Carmel River",13,10,2012,"13-Oct-12",1,"bat star",30,30,36.53908,-121.935,53,13,6
"Carmel River",13,10,2012,"13-Oct-12",2,"bat star",50,12,36.53908,-121.935,49.5,13,7
"Carmel River",13,10,2012,"13-Oct-12",3,"bat star",50,20,36.53908,-121.935,48.5,13,4.4
"Carmel River",13,10,2012,"13-Oct-12",4,"bat star",22,30,36.53908,-121.935,32,13,5
"Carmel River",13,10,2012,"13-Oct-12",5,"bat star",50,10,36.53908,-121.935,46.5,13,7
"Carmel River",13,10,2012,"13-Oct-12",6,"bat star",21,30,36.53908,-121.935,46.5,13,5
"Casino Point",16,6,2012,"16-Jun-12",1,"bat star",0,30,33.34917,-118.325,42,17,6.2
"Casino Point",16,6,2012,"16-Jun-12",2,"bat star",0,30,33.34917,-118.325,50,17,9
"Casino Point",16,6,2012,"16-Jun-12",3,"bat star",0,30,33.34917,-118.325,50,17,6.2
"Casino Point",16,6,2012,"16-Jun-12",4,"bat star",0,30,33.34917,-118.325,30,17,5
"Casino Point",16,6,2012,"16-Jun-12",5,"bat star",0,30,33.34917,-118.325,32.5,17,5
"Casino Point",16,6,2012,"16-Jun-12",6,"bat star",0,30,33.34917,-118.325,31,17,6.4
"Casino Point",27,10,2012,"27-Oct-12",1,"bat star",0,30,33.34917,-118.325,40.5,17,10
"Casino Point",27,10,2012,"27-Oct-12",2,"bat star",0,30,33.34917,-118.325,48.5,17,9
"Casino Point",27,10,2012,"27-Oct-12",3,"bat star",0,30,33.34917,-118.325,46,17,13.1
"Casino Point",27,10,2012,"27-Oct-12",4,"bat star",0,30,33.34917,-118.325,26,17,10
"Casino Point",27,10,2012,"27-Oct-12",5,"bat star",0,30,33.34917,-118.325,31,17,15
"Casino Point",27,10,2012,"27-Oct-12",6,"bat star",0,30,33.34917,-118.325,21.5,17,13
"Cathedral Cove",20,5,2012,"20-May-12",1,"bat star",1,30,34.0165,-119.368,30,14,5
"Cathedral Cove",20,5,2012,"20-May-12",2,"bat star",1,30,34.0165,-119.368,24.5,14,5.3
"Cathedral Cove",20,5,2012,"20-May-12",3,"bat star",0,30,34.0165,-119.368,18,14,5.3
"Cathedral Cove",20,5,2012,"20-May-12",4,"bat star",0,30,34.0165,-119.368,18.5,14,5.3
"Cathedral Cove",20,5,2012,"20-May-12",5,"bat star",0,30,34.0165,-119.368,21,14,5.3
"Cathedral Cove",20,5,2012,"20-May-12",6,"bat star",0,30,34.0165,-119.368,19,14,5.3
"Cathedral Wall",20,5,2012,"20-May-12",1,"bat star",0,30,34.01575,-119.371,26,15,5.2
"Cathedral Wall",20,5,2012,"20-May-12",2,"bat star",0,30,34.01575,-119.371,15,15,5
"Cathedral Wall",20,5,2012,"20-May-12",3,"bat star",0,30,34.01575,-119.371,17.5,15,5
"Cathedral Wall",20,5,2012,"20-May-12",4,"bat star",0,30,34.01575,-119.371,23.5,15,5.5
"Cathedral Wall",20,5,2012,"20-May-12",5,"bat star",0,30,34.01575,-119.371,20,15,4.9
"Cathedral Wall",20,5,2012,"20-May-12",6,"bat star",0,30,34.01575,-119.371,14.5,15,6
"Christmas Tree Cove",9,6,2012,"9-Jun-12",1,"bat star",25,30,33.7604,-118.421,46,15,3
"Christmas Tree Cove",9,6,2012,"9-Jun-12",2,"bat star",50,14,33.7604,-118.421,43,15,2.7
"Christmas Tree Cove",9,6,2012,"9-Jun-12",3,"bat star",68,15,33.7604,-118.421,34.5,15,4
"Christmas Tree Cove",9,6,2012,"9-Jun-12",4,"bat star",NA,NA,33.7604,-118.421,NA,15,NA
"Christmas Tree Cove",9,6,2012,"9-Jun-12",5,"bat star",26,30,33.7604,-118.421,29,15,3.2
"Christmas Tree Cove",9,6,2012,"9-Jun-12",6,"bat star",61,17,33.7604,-118.421,31,15,4
"Coral St Lucus Pt",12,10,2012,"12-Oct-12",1,"bat star",50,21,36.63777,-121.923,23.5,14,8
"Coral St Lucus Pt",12,10,2012,"12-Oct-12",2,"bat star",26,30,36.63777,-121.923,25.5,14,4.5
"Coral St Lucus Pt",12,10,2012,"12-Oct-12",3,"bat star",50,29,36.63777,-121.923,24.5,14,4.5
"Coral St Lucus Pt",12,10,2012,"12-Oct-12",4,"bat star",45,30,36.63777,-121.923,19,14,6
"Coral St Lucus Pt",12,10,2012,"12-Oct-12",5,"bat star",36,30,36.63777,-121.923,18,14,6
"Coral St Lucus Pt",12,10,2012,"12-Oct-12",6,"bat star",50,16,36.63777,-121.923,19.5,14,6.5
"Coral St Lucus Pt",28,6,2012,"28-Jun-12",1,"bat star",50,21,36.63777,-121.923,22,12,7
"Coral St Lucus Pt",28,6,2012,"28-Jun-12",2,"bat star",50,17,36.63777,-121.923,28.5,12,7
"Coral St Lucus Pt",28,6,2012,"28-Jun-12",3,"bat star",50,19,36.63777,-121.923,26.5,12,4
"Coral St Lucus Pt",28,6,2012,"28-Jun-12",4,"bat star",50,11,36.63777,-121.923,18,12,8
"Coral St Lucus Pt",28,6,2012,"28-Jun-12",5,"bat star",50,20,36.63777,-121.923,18.5,12,5
"Coral St Lucus Pt",28,6,2012,"28-Jun-12",6,"bat star",50,15,36.63777,-121.923,21,12,5
"Crystal Cove",6,10,2012,"6-Oct-12",1,"bat star",0,30,33.57135,-117.841,23,18,3.9
"Crystal Cove",6,10,2012,"6-Oct-12",2,"bat star",0,30,33.57135,-117.841,19.5,18,3.9
"Crystal Cove",6,10,2012,"6-Oct-12",3,"bat star",0,30,33.57135,-117.841,19.5,18,3.9
"Crystal Cove",6,10,2012,"6-Oct-12",4,"bat star",0,30,33.57135,-117.841,32,18,4.5
"Crystal Cove",6,10,2012,"6-Oct-12",5,"bat star",0,30,33.57135,-117.841,32,18,3
"Crystal Cove",6,10,2012,"6-Oct-12",6,"bat star",0,30,33.57135,-117.841,33.5,18,4.5
"Cueva Valdez",14,8,2012,"14-Aug-12",1,"bat star",50,14,34.055,-119.81,38,17,6.3
"Cueva Valdez",14,8,2012,"14-Aug-12",2,"bat star",62,15,34.055,-119.81,33,17,6.5
"Cueva Valdez",14,8,2012,"14-Aug-12",3,"bat star",50,10,34.055,-119.81,35.5,17,6.5
"Cueva Valdez",14,8,2012,"14-Aug-12",4,"bat star",50,22,34.055,-119.81,29.5,17,6.5
"Cueva Valdez",14,8,2012,"14-Aug-12",5,"bat star",34,30,34.055,-119.81,34.5,17,6.5
"Cueva Valdez",14,8,2012,"14-Aug-12",6,"bat star",50,19,34.055,-119.81,17.5,17,6.5
"Divers Cove",5,8,2012,"5-Aug-12",1,"bat star",0,30,33.54317,-117.797,23.5,16,8.8
"Divers Cove",5,8,2012,"5-Aug-12",2,"bat star",0,30,33.54317,-117.797,23,16,6
"Divers Cove",5,8,2012,"5-Aug-12",3,"bat star",0,30,33.54317,-117.797,10,16,6
"Divers Cove",5,8,2012,"5-Aug-12",4,"bat star",0,30,33.54317,-117.797,19,16,8.9
"Divers Cove",5,8,2012,"5-Aug-12",5,"bat star",0,30,33.54317,-117.797,9,16,5.5
"Divers Cove",5,8,2012,"5-Aug-12",6,"bat star",0,30,33.54317,-117.797,12,16,5.5
"East Point",11,10,2012,"11-Oct-12",1,"bat star",0,30,33.94397,-119.965,30.5,17,8.6
"East Point",11,10,2012,"11-Oct-12",2,"bat star",0,30,33.94397,-119.965,33.5,17,8.6
"East Point",11,10,2012,"11-Oct-12",3,"bat star",0,30,33.94397,-119.965,25.5,17,8.6
"East Point",11,10,2012,"11-Oct-12",4,"bat star",6,30,33.94397,-119.965,34,17,11
"East Point",11,10,2012,"11-Oct-12",5,"bat star",0,30,33.94397,-119.965,31.5,17,6
"East Point",11,10,2012,"11-Oct-12",6,"bat star",2,30,33.94397,-119.965,25.5,17,8.6
"Elk Ridge",11,10,2012,"11-Oct-12",1,"bat star",0,30,33.95334,-119.969,25,17,8
"Elk Ridge",11,10,2012,"11-Oct-12",2,"bat star",0,30,33.95334,-119.969,26,17,8
"Elk Ridge",11,10,2012,"11-Oct-12",3,"bat star",0,30,33.95334,-119.969,24.5,17,6.4
"Elk Ridge",11,10,2012,"11-Oct-12",4,"bat star",0,30,33.95334,-119.969,14.5,17,8
"Elk Ridge",11,10,2012,"11-Oct-12",5,"bat star",0,30,33.95334,-119.969,15,17,6.4
"Elk Ridge",11,10,2012,"11-Oct-12",6,"bat star",0,30,33.95334,-119.969,15,17,6.4
"Frys Anchorage",15,8,2012,"15-Aug-12",1,"bat star",50,20,34.05416,-119.756,33.5,17,6
"Frys Anchorage",15,8,2012,"15-Aug-12",2,"bat star",51,30,34.05416,-119.756,31,17,6
"Frys Anchorage",15,8,2012,"15-Aug-12",3,"bat star",50,30,34.05416,-119.756,40.5,17,6
"Frys Anchorage",15,8,2012,"15-Aug-12",4,"bat star",50,7,34.05416,-119.756,34.5,17,4.7
"Frys Anchorage",15,8,2012,"15-Aug-12",5,"bat star",7,30,34.05416,-119.756,24,17,6
"Frys Anchorage",15,8,2012,"15-Aug-12",6,"bat star",49,30,34.05416,-119.756,31,17,6
"Ft Ross",22,9,2012,"22-Sep-12",1,"bat star",52,16,38.5106,-123.245,23.5,10,3
"Ft Ross",22,9,2012,"22-Sep-12",2,"bat star",27,30,38.5106,-123.245,30.5,10,3
"Ft Ross",22,9,2012,"22-Sep-12",3,"bat star",35,30,38.5106,-123.245,35.5,10,3
"Ft Ross",22,9,2012,"22-Sep-12",4,"bat star",88,30,38.5106,-123.245,19,10,4
"Ft Ross",22,9,2012,"22-Sep-12",5,"bat star",55,23,38.5106,-123.245,26,10,4
"Ft Ross",22,9,2012,"22-Sep-12",6,"bat star",48,30,38.5106,-123.245,32,10,4
"Gerstle Cove",5,7,2012,"5-Jul-12",1,"bat star",17,30,38.56646,-123.33,8.5,13,3
"Gerstle Cove",5,7,2012,"5-Jul-12",2,"bat star",50,9,38.56646,-123.33,12,13,3
"Gerstle Cove",5,7,2012,"5-Jul-12",3,"bat star",50,9,38.56646,-123.33,15.5,13,3
"Gerstle Cove",5,7,2012,"5-Jul-12",4,"bat star",50,8,38.56646,-123.33,11,13,3
"Gerstle Cove",5,7,2012,"5-Jul-12",5,"bat star",50,15,38.56646,-123.33,16.5,13,3
"Gerstle Cove",5,7,2012,"5-Jul-12",6,"bat star",50,7,38.56646,-123.33,20.5,13,3
"Gerstle Cove",6,11,2012,"6-Nov-12",1,"bat star",9,30,38.56646,-123.33,13,13,3
"Gerstle Cove",6,11,2012,"6-Nov-12",2,"bat star",50,12,38.56646,-123.33,16,13,3
"Gerstle Cove",6,11,2012,"6-Nov-12",3,"bat star",45,6,38.56646,-123.33,21,13,3
"Gerstle Cove",6,11,2012,"6-Nov-12",4,"bat star",17,30,38.56646,-123.33,12,13,3
"Gerstle Cove",6,11,2012,"6-Nov-12",5,"bat star",37,30,38.56646,-123.33,15,13,3
"Gerstle Cove",6,11,2012,"6-Nov-12",6,"bat star",50,30,38.56646,-123.33,19,13,3
"Goldfish Bowl",24,7,2012,"24-Jul-12",1,"bat star",50,23,34.01473,-119.438,26,16,6.3
"Goldfish Bowl",24,7,2012,"24-Jul-12",2,"bat star",46,30,34.01473,-119.438,29.5,16,6
"Goldfish Bowl",24,7,2012,"24-Jul-12",3,"bat star",10,30,34.01473,-119.438,29,16,9.5
"Goldfish Bowl",24,7,2012,"24-Jul-12",4,"bat star",50,11,34.01473,-119.438,24,16,4
"Goldfish Bowl",24,7,2012,"24-Jul-12",5,"bat star",33,30,34.01473,-119.438,23,16,9
"Goldfish Bowl",24,7,2012,"24-Jul-12",6,"bat star",28,30,34.01473,-119.438,26,16,8.6
"Hawthorne Reef",9,6,2012,"9-Jun-12",1,"bat star",25,30,33.747,-118.416,33,16,4.5
"Hawthorne Reef",9,6,2012,"9-Jun-12",2,"bat star",50,7,33.747,-118.416,35.5,16,5.5
"Hawthorne Reef",9,6,2012,"9-Jun-12",3,"bat star",50,21,33.747,-118.416,39,16,3.8
"Hawthorne Reef",9,6,2012,"9-Jun-12",4,"bat star",50,22,33.747,-118.416,35.5,16,4.5
"Hawthorne Reef",9,6,2012,"9-Jun-12",5,"bat star",38,30,33.747,-118.416,29,16,4.5
"Hawthorne Reef",9,6,2012,"9-Jun-12",6,"bat star",54,18,33.747,-118.416,37.5,16,3
"Heisler Park",27,10,2012,"27-Oct-12",1,"bat star",0,30,33.54225,-117.795,20,17,4.5
"Heisler Park",27,10,2012,"27-Oct-12",2,"bat star",0,30,33.54225,-117.795,25,17,3.2
"Heisler Park",27,10,2012,"27-Oct-12",3,"bat star",0,30,33.54225,-117.795,13,17,6
"Heisler Park",27,10,2012,"27-Oct-12",4,"bat star",0,30,33.54225,-117.795,40,17,4
"Heisler Park",27,10,2012,"27-Oct-12",5,"bat star",0,30,33.54225,-117.795,36.5,17,3.9
"Heisler Park",27,10,2012,"27-Oct-12",6,"bat star",0,30,33.54225,-117.795,38,17,4
"Hopkins",6,8,2012,"6-Aug-12",1,"bat star",50,14,36.62185,-121.902,23.5,13,3
"Hopkins",6,8,2012,"6-Aug-12",2,"bat star",50,7,36.62185,-121.902,44.5,13,8
"Hopkins",6,8,2012,"6-Aug-12",3,"bat star",50,29,36.62185,-121.902,42,13,5
"Hopkins",6,8,2012,"6-Aug-12",4,"bat star",36,30,36.62185,-121.902,24,13,3
"Hopkins",6,8,2012,"6-Aug-12",5,"bat star",50,12,36.62185,-121.902,32,13,3
"Hopkins",6,8,2012,"6-Aug-12",6,"bat star",46,30,36.62185,-121.902,28,13,3.5
"IV Reef",28,9,2012,"28-Sep-12",1,"bat star",1,30,34.40305,-119.866,40.5,17,7
"IV Reef",28,9,2012,"28-Sep-12",2,"bat star",0,30,34.40305,-119.866,40,17,7
"IV Reef",28,9,2012,"28-Sep-12",3,"bat star",5,30,34.40305,-119.866,40.5,17,7
"IV Reef",28,9,2012,"28-Sep-12",4,"bat star",0,30,34.40305,-119.866,15,17,3
"IV Reef",28,9,2012,"28-Sep-12",5,"bat star",0,30,34.40305,-119.866,17.5,17,4.3
"IV Reef",28,9,2012,"28-Sep-12",6,"bat star",0,30,34.40305,-119.866,17.5,17,4.3
"Isthmus Reef",19,11,2012,"19-Nov-12",1,"bat star",0,30,33.44832,-118.491,34,12,10
"Isthmus Reef",19,11,2012,"19-Nov-12",2,"bat star",0,30,33.44832,-118.491,17,12,21
"Isthmus Reef",19,11,2012,"19-Nov-12",3,"bat star",0,30,33.44832,-118.491,23,12,10
"Isthmus Reef",19,11,2012,"19-Nov-12",4,"bat star",0,30,33.44832,-118.491,35.5,12,11
"Isthmus Reef",19,11,2012,"19-Nov-12",5,"bat star",0,30,33.44832,-118.491,17,12,11
"Isthmus Reef",19,11,2012,"19-Nov-12",6,"bat star",0,30,33.44832,-118.491,34.5,12,11
"Isthmus Reef",30,6,2012,"30-Jun-12",1,"bat star",0,30,33.44832,-118.491,25,16,7
"Isthmus Reef",30,6,2012,"30-Jun-12",2,"bat star",0,30,33.44832,-118.491,25,16,7
"Isthmus Reef",30,6,2012,"30-Jun-12",3,"bat star",0,30,33.44832,-118.491,14,16,7
"Isthmus Reef",30,6,2012,"30-Jun-12",4,"bat star",0,30,33.44832,-118.491,22.5,16,7
"Isthmus Reef",30,6,2012,"30-Jun-12",5,"bat star",0,30,33.44832,-118.491,17.5,16,9
"Isthmus Reef",30,6,2012,"30-Jun-12",6,"bat star",0,30,33.44832,-118.491,13,16,9
"Johnsons Lee",12,10,2012,"12-Oct-12",1,"bat star",46,30,33.90155,-120.103,35,16,9
"Johnsons Lee",12,10,2012,"12-Oct-12",2,"bat star",36,30,33.90155,-120.103,32.5,16,9
"Johnsons Lee",12,10,2012,"12-Oct-12",3,"bat star",35,30,33.90155,-120.103,31.5,16,9.4
"Johnsons Lee",12,10,2012,"12-Oct-12",4,"bat star",21,30,33.90155,-120.103,23,16,9.4
"Johnsons Lee",12,10,2012,"12-Oct-12",5,"bat star",26,30,33.90155,-120.103,24.5,16,9.4
"Johnsons Lee",12,10,2012,"12-Oct-12",6,"bat star",32,30,33.90155,-120.103,28,16,9.4
"La Jolla Cove",18,8,2012,"18-Aug-12",1,"bat star",0,30,32.85217,-117.27,40.5,13,11
"La Jolla Cove",18,8,2012,"18-Aug-12",2,"bat star",0,30,32.85217,-117.27,39.5,13,11
"La Jolla Cove",18,8,2012,"18-Aug-12",3,"bat star",0,30,32.85217,-117.27,30.5,13,6.4
"La Jolla Cove",18,8,2012,"18-Aug-12",4,"bat star",0,30,32.85217,-117.27,42,13,6
"La Jolla Cove",18,8,2012,"18-Aug-12",5,"bat star",0,30,32.85217,-117.27,34,13,11
